name, num. of atoms, atomic types, rmsd, max. deviation, av. deviation, pearson**2
NSC_139604,20,"C, H, N, O, S",0.0966,0.2548,0.0677,0.9784
NSC_226571,20,"C, H, N, O, S",0.0967,0.2025,0.075,0.9816
NSC_106176,35,"C, H, N, O, P",0.0968,0.3561,0.0561,0.9846
NSC_72943,15,"C, H, I, O",0.0969,0.2304,0.0673,0.9126
NSC_107452,16,"Br, C, H, N, O",0.0971,0.2561,0.0752,0.8727
NSC_158572,18,"C, H, I, N, O",0.0971,0.2655,0.069,0.8876
NSC_15251,20,"C, H, N, S",0.0972,0.2329,0.072,0.8812
NSC_170827,15,"C, H, I, S",0.0972,0.2934,0.0576,0.903
NSC_13065,17,"C, Cl, H, N, O, S",0.0973,0.2504,0.079,0.9756
NSC_112745,28,"C, H, N, O, P",0.0973,0.3668,0.0629,0.9894
NSC_112011,26,"C, H, N, O, S",0.0974,0.2641,0.073,0.978
NSC_100347,22,"C, H, N, O, S",0.0974,0.2936,0.0717,0.9757
NSC_8924,27,"C, F, H, N, O, P",0.0974,0.3944,0.0558,0.9867
NSC_123519,20,"C, Cl, H, N, O, S",0.0976,0.2616,0.0769,0.9719
NSC_105711,19,"C, Cl, H, N, O, S",0.0977,0.2548,0.0749,0.9822
NSC_694101,22,"C, H, I, N, O",0.0978,0.2916,0.0676,0.9308
NSC_157538,23,"C, H, I, N, O",0.0978,0.2618,0.0717,0.9171
NSC_83141,23,"C, H, I, N, O, S",0.098,0.3415,0.0655,0.9166
NSC_620303,35,"C, H, I, N, O, S",0.098,0.2548,0.0747,0.9642
NSC_104958,22,"C, H, N, S",0.0981,0.3623,0.0645,0.8795
NSC_10978,14,"Br, C, H, N, O",0.0981,0.269,0.0688,0.8401
NSC_112135,43,"C, H, N, O, P",0.0982,0.3815,0.0675,0.9845
NSC_190699,15,"Br, C, H, I, O",0.0982,0.193,0.0776,0.9382
NSC_513486,24,"C, Cl, H, O, S",0.0985,0.2564,0.0701,0.9923
NSC_106179,38,"C, H, N, O, P",0.0985,0.3698,0.0625,0.9858
NSC_103091,14,"C, H, N, O, S",0.0986,0.1948,0.0784,0.9478
NSC_169203,20,"C, H, I, N, O",0.0987,0.2573,0.0728,0.9124
NSC_159237,18,"C, F, H, I, O",0.0987,0.2661,0.0699,0.9626
NSC_115800,40,"C, H, N, O, S",0.0987,0.2518,0.075,0.9789
NSC_10370,32,"C, F, H, O, S",0.0988,0.3095,0.0677,0.9465
NSC_128901,14,"C, F, H, I, N",0.0988,0.2263,0.0662,0.926
NSC_329113,14,"C, H, I, N, O",0.0988,0.2484,0.0776,0.8916
NSC_135975,9,"C, Cl, S",0.0988,0.166,0.0882,0.7671
NSC_141347,15,"C, H, I, N, O",0.0988,0.2633,0.0693,0.9134
NSC_10281,14,"C, F, H, N, O",0.0989,0.25,0.0778,0.8857
NSC_190703,15,"Br, C, H, I, O",0.099,0.1944,0.0779,0.938
NSC_1060,34,"C, H, N, O",0.0991,0.2168,0.0824,0.8988
NSC_619597,35,"C, H, I, N, O, S",0.0991,0.2561,0.0766,0.9637
NSC_112700,33,"C, H, O, S",0.0992,0.3718,0.0572,0.9906
NSC_119358,10,"C, H, O, P",0.0993,0.2085,0.0776,0.9912
NSC_110706,37,"C, H, N, O, P",0.0993,0.2556,0.077,0.9689
NSC_10238,14,"Br, C, F, H, N, O",0.0993,0.1995,0.0814,0.8969
NSC_15256,25,"C, H, N, S",0.0993,0.2328,0.0695,0.85
NSC_244345,32,"C, H, P",0.0994,0.1271,0.0887,0.8032
NSC_115028,12,"C, H, I, S",0.0995,0.2336,0.0694,0.9027
NSC_24303,23,"C, H, S",0.0995,0.24,0.0651,0.8941
NSC_116095,28,"C, H, N, O, S",0.0995,0.4092,0.0633,0.9356
NSC_41710,15,"C, H, I, O",0.0995,0.2174,0.0771,0.9125
NSC_11208,16,"C, H, O, S",0.0996,0.1842,0.0751,0.9821
NSC_116566,28,"C, H, N, O, S",0.0996,0.2587,0.0705,0.9798
NSC_118183,24,"C, F, H, N, S",0.0997,0.3747,0.0636,0.9127
NSC_174158,6,"C, F, I",0.0999,0.1966,0.0693,0.9264
NSC_306380,17,"C, H, O, S",0.1,0.2193,0.0791,0.9185
NSC_668370,18,"C, H, I, O",0.1,0.2534,0.0709,0.8537
NSC_10242,14,"C, Cl, F, H, N, O",0.1,0.2382,0.0809,0.8467
NSC_107634,26,"C, H, O, P",0.1001,0.3674,0.0573,0.9824
NSC_297615,31,"C, H, N, O, S",0.1001,0.4137,0.061,0.958
NSC_30634,20,"C, H, I, N, O",0.1002,0.2644,0.0744,0.9108
NSC_110700,24,"C, H, N, O, P",0.1002,0.3004,0.0717,0.977
NSC_107826,29,"C, H, N, O, S",0.1005,0.3141,0.0671,0.8975
NSC_95662,22,"C, H, I, N, O, S",0.1006,0.1667,0.0868,0.9169
NSC_115876,30,"C, H, N, O, P",0.101,0.3777,0.0636,0.9801
NSC_110603,48,"C, H, N, O, P",0.101,0.5438,0.0564,0.9851
NSC_85134,20,"C, H, I, O",0.101,0.1992,0.0728,0.8787
NSC_294,17,"C, H, I, N, O",0.101,0.278,0.0701,0.8753
NSC_134682,39,"C, H, N, O, S",0.1011,0.4249,0.0635,0.9726
NSC_110692,22,"Br, C, H, N, O, S",0.1011,0.37,0.0656,0.9116
NSC_123164,57,"C, H, O, P",0.1012,0.5057,0.0589,0.9725
NSC_105831,11,"C, H, N, O",0.1012,0.2378,0.0773,0.9158
NSC_42148,42,"C, H, N, P",0.1012,0.2635,0.0694,0.9948
NSC_10241,14,"C, Cl, F, H, N, O",0.1014,0.1981,0.0841,0.8814
NSC_116097,33,"C, H, N, O, S",0.1015,0.4536,0.0674,0.9241
NSC_123316,47,"C, F, H, O, P",0.1016,0.3276,0.062,0.9811
NSC_10234,14,"Br, C, F, H, N, O",0.1016,0.1857,0.0853,0.8647
NSC_88993,16,"C, H, I, N, O",0.1018,0.2782,0.0677,0.9121
NSC_116093,32,"C, H, N, O, S",0.1019,0.4521,0.0663,0.9393
NSC_298282,39,"C, H, N, P",0.1019,0.5018,0.0548,0.9803
NSC_166856,39,"C, H, N, O, P",0.102,0.5041,0.0561,0.9597
NSC_116090,14,"C, Cl, H, N, O, S",0.1022,0.2252,0.0802,0.9759
NSC_72406,46,"C, H, O, P",0.1022,0.5479,0.0553,0.9609
NSC_106298,25,"C, H, N, O",0.1022,0.2187,0.087,0.8962
NSC_98959,20,"C, H, I, N, O",0.1023,0.2547,0.0765,0.9072
NSC_108804,23,"C, H, N, O, S",0.1023,0.3061,0.0691,0.8943
NSC_110691,22,"C, Cl, H, N, O, S",0.1023,0.3834,0.0652,0.9089
NSC_111356,31,"C, H, N, O, S",0.1025,0.4414,0.0688,0.9295
NSC_113948,32,"C, H, N, O, S",0.1025,0.4828,0.0628,0.9388
NSC_105738,30,"C, H, N",0.1027,0.2442,0.0763,0.8887
NSC_11999,21,"C, H, N, O, S",0.1028,0.3675,0.0707,0.9393
NSC_83313,14,"C, Cl, H, I, N, O",0.1029,0.2699,0.0724,0.8337
NSC_175823,35,"C, H, N, O, S",0.103,0.2889,0.0751,0.8735
NSC_304400,62,"C, H, N, P",0.1031,0.6448,0.0542,0.9622
NSC_11615,25,"C, H, N, S",0.1031,0.2841,0.0733,0.8645
NSC_691897,20,"C, H, I, N, O, S",0.1032,0.2268,0.0802,0.9452
NSC_117800,21,"C, H, N, O, P",0.1032,0.2133,0.0764,0.9861
NSC_119182,28,"C, H, N, O, S",0.1032,0.4211,0.0685,0.8624
NSC_1894,9,"C, H, O, S",0.1032,0.2467,0.0745,0.9534
NSC_117302,35,"C, H, N, O, P",0.1032,0.4381,0.064,0.9765
NSC_108225,21,"C, H, N, O, S",0.1032,0.2755,0.0697,0.9723
NSC_169210,20,"Br, C, H, I, N, O",0.1034,0.2568,0.077,0.9031
NSC_102499,20,"C, H, N, S",0.1034,0.2944,0.0682,0.8668
NSC_10983,19,"Br, C, H, N, O",0.1034,0.2431,0.0835,0.8805
NSC_10333,17,"C, F, H, N, O",0.1034,0.2667,0.0807,0.8807
NSC_141348,16,"C, H, I, N, O",0.1035,0.2698,0.0686,0.9076
NSC_38714,31,"C, H, N, O, S",0.1036,0.4319,0.0639,0.9308
NSC_407394,42,"C, H, O, P",0.1037,0.5378,0.0557,0.9644
NSC_10057,16,"Br, C, Cl, H, N, O",0.1037,0.2411,0.0801,0.8606
NSC_10237,16,"Br, C, F, H, N, O",0.1038,0.2049,0.0857,0.8835
NSC_104993,17,"C, H, N, S",0.1038,0.3517,0.0676,0.9303
NSC_108792,24,"C, H, N, S",0.1038,0.3368,0.0748,0.8831
NSC_15250,19,"C, H, N, S",0.1038,0.2342,0.0763,0.8728
NSC_114504,28,"C, H, N, O, S",0.1038,0.3377,0.0641,0.988
NSC_122681,29,"C, H, O, S",0.104,0.4029,0.0475,0.9393
NSC_4606,16,"C, H, I, N, O",0.104,0.2807,0.0736,0.9035
NSC_87219,32,"C, H, P",0.104,0.1431,0.0977,0.7856
NSC_170966,22,"C, H, O",0.1042,0.2201,0.0876,0.9253
NSC_100467,17,"C, H, N, O, S",0.1042,0.3166,0.07,0.9362
NSC_101347,30,"C, H, N, S",0.1043,0.3337,0.0685,0.9203
NSC_117573,43,"C, H, O, P",0.1044,0.5295,0.06,0.9594
NSC_100151,15,"C, Cl, H, N, O",0.1044,0.1779,0.0905,0.8763
NSC_110903,27,"C, H, N, O, S",0.1044,0.3172,0.0705,0.9808
NSC_120145,34,"C, H, N, S",0.1045,0.3439,0.071,0.8867
NSC_112134,37,"C, H, N, O, P",0.1047,0.3821,0.0693,0.9852
NSC_109868,21,"C, H, N, O, S",0.1048,0.366,0.0709,0.9118
NSC_185045,20,"C, H, I, N, S",0.105,0.3466,0.0751,0.8857
NSC_111920,14,"C, H, S",0.105,0.2177,0.0861,0.7764
NSC_126621,56,"C, H, N, P",0.1051,0.6358,0.0528,0.9764
NSC_10025,21,"C, H, N, S",0.1053,0.3318,0.0743,0.9022
NSC_78955,29,"C, H, I, N, O",0.1053,0.2779,0.0708,0.8435
NSC_2582,15,"C, H, I, O",0.1057,0.2009,0.085,0.9314
NSC_106915,16,"C, H, N, S",0.106,0.356,0.0718,0.9033
NSC_291933,51,"C, H, N, O, P",0.106,0.5326,0.0607,0.9455
NSC_287474,28,"C, H, N, O, S",0.106,0.383,0.0737,0.9562
NSC_102734,36,"C, H, N, O, S",0.1061,0.4099,0.0711,0.8504
NSC_11565,19,"C, H, N, S",0.1062,0.365,0.071,0.8655
NSC_80272,18,"C, H, I, N, O",0.1062,0.1757,0.0923,0.9298
NSC_40643,17,"C, H, I, N, O",0.1063,0.2517,0.0746,0.9232
NSC_17163,14,"C, Cl, H, I, N, O",0.1063,0.2647,0.076,0.8254
NSC_3538,14,"C, H, I, N, O",0.1064,0.276,0.0717,0.832
NSC_11732,19,"C, H, N, O, S",0.107,0.3404,0.069,0.9774
NSC_11728,19,"C, H, N, O, S",0.107,0.3304,0.0661,0.9759
NSC_102738,37,"C, H, N, O, S",0.1071,0.4327,0.0709,0.8765
NSC_119927,24,"C, H, N, O, S",0.1072,0.4255,0.066,0.8965
NSC_10,34,"C, H, P",0.1076,0.1284,0.1033,0.7732
NSC_102086,27,"C, H, N, O, S",0.1076,0.3878,0.067,0.8737
NSC_111915,28,"C, H, N, O, S",0.1077,0.3358,0.0794,0.9646
NSC_102580,42,"C, H, N, O, P",0.1077,0.2126,0.0862,0.9823
NSC_109354,29,"C, H, N, O, S",0.1078,0.2804,0.0795,0.8268
NSC_4539,17,"C, H, I, N, O",0.1079,0.2447,0.0801,0.9235
NSC_107198,31,"C, F, H, N, O",0.108,0.5367,0.0498,0.8921
NSC_94733,15,"C, H, I, N, O",0.1084,0.27,0.0742,0.8962
NSC_1121,10,"Br, C, H, N, O",0.1085,0.3026,0.0731,0.9059
NSC_133407,44,"C, H, N, O, S",0.1086,0.2548,0.0841,0.9729
NSC_105792,47,"C, H, N, O, P",0.1087,0.3284,0.0791,0.9761
NSC_43208,14,"Br, C, H, I, N, O",0.1088,0.2751,0.076,0.8204
NSC_106319,32,"C, H, O, P",0.109,0.4792,0.0584,0.9856
NSC_282100,40,"C, H, N, O, P",0.1091,0.5402,0.0613,0.9626
NSC_124785,25,"C, F, H, O, S",0.1091,0.3961,0.0709,0.9766
NSC_111355,33,"C, H, N, O, S",0.1091,0.5287,0.0612,0.9045
NSC_105591,19,"C, Cl, H, N, O",0.1092,0.2342,0.0879,0.8697
NSC_231542,47,"C, H, N, O, P",0.1096,0.5908,0.0577,0.9481
NSC_167605,25,"C, H, I, N, O",0.1097,0.269,0.0878,0.8814
NSC_120654,15,"C, H, N, O, S",0.1099,0.2844,0.0769,0.9783
NSC_192,32,"C, H, N, O, S",0.1102,0.2392,0.0874,0.8496
NSC_106924,24,"C, H, N, O, S",0.1103,0.4215,0.0699,0.9405
NSC_14558,26,"C, H, N, O, S",0.1103,0.299,0.0786,0.9009
NSC_132588,50,"C, H, P",0.1104,0.1481,0.107,0.8194
NSC_132587,50,"C, H, P",0.1104,0.1481,0.107,0.8194
NSC_89298,14,"C, Cl, H, I, O",0.1106,0.196,0.0913,0.8386
NSC_106289,33,"C, H, N, O",0.1107,0.2244,0.0878,0.8585
NSC_135781,22,"C, F, H, O, S",0.1108,0.4282,0.0633,0.9697
NSC_112136,36,"C, H, N, O, P",0.1108,0.3945,0.0764,0.985
NSC_80202,14,"C, F, H, I, N, O",0.1109,0.2601,0.0876,0.877
NSC_158470,49,"C, H, N, P",0.1109,0.6294,0.0573,0.9555
NSC_95231,40,"C, H, P",0.111,0.1569,0.108,0.8077
NSC_126620,49,"C, H, N, P",0.1111,0.6291,0.0556,0.9568
NSC_88609,14,"C, F, H, I, N, O",0.1113,0.2568,0.0804,0.8573
NSC_313407,14,"C, H, I, N, O",0.1113,0.2597,0.0856,0.8588
NSC_1771,24,"C, H, N, S",0.1117,0.2576,0.0751,0.8222
NSC_105590,16,"C, Cl, H, N, O",0.1117,0.2219,0.0902,0.8394
NSC_238926,54,"C, H, N, O, P",0.1117,0.6433,0.0591,0.9348
NSC_115013,46,"C, H, P",0.112,0.1598,0.1067,0.7817
NSC_115015,52,"C, H, P",0.1134,0.1595,0.1078,0.7912
NSC_159250,20,"Br, C, F, H, I, N, O",0.1135,0.2769,0.0897,0.8631
NSC_110604,46,"C, H, N, P",0.1137,0.6308,0.0587,0.9771
NSC_123165,29,"C, H, O, P",0.1137,0.4779,0.062,0.9911
NSC_244330,38,"C, H, P",0.1141,0.1815,0.1104,0.8001
NSC_43296,14,"C, H, I, N, O",0.1144,0.2723,0.0863,0.8175
NSC_206167,43,"C, H, N, O, P",0.1144,0.5659,0.0666,0.9572
NSC_105791,29,"C, H, N, O, P",0.1146,0.375,0.0804,0.9816
NSC_109395,12,"Br, C, H, O, S",0.1148,0.1697,0.1,0.9433
NSC_244331,16,"C, H, N, P",0.1148,0.1796,0.107,0.7471
NSC_106297,18,"C, Cl, H, N, O",0.115,0.2157,0.093,0.8539
NSC_104963,45,"C, F, H, N, O, S",0.1152,0.4964,0.0695,0.9726
NSC_10982,17,"C, H, I, N, O",0.1154,0.2899,0.0887,0.8436
NSC_141948,17,"C, F, H, I, N, O",0.1155,0.2707,0.086,0.8559
NSC_203263,60,"C, H, N, P",0.1156,0.2166,0.1111,0.809
NSC_126614,48,"C, H, N, O, P",0.1163,0.6148,0.063,0.9521
NSC_15888,13,"C, Cl, H, O, S",0.1166,0.2638,0.0919,0.7486
NSC_10245,16,"C, F, H, I, N, O",0.1168,0.2647,0.0912,0.8628
NSC_10266,16,"C, H, I, N, O",0.1169,0.231,0.091,0.8407
NSC_36714,10,"C, H, I, N",0.117,0.1744,0.1109,0.8693
NSC_19783,15,"C, H, I, N, O",0.1172,0.2496,0.0801,0.8769
NSC_313406,11,"C, H, I, N, O",0.1174,0.2336,0.0896,0.8827
NSC_6742,49,"C, H, O, P",0.1174,0.2794,0.111,0.7817
NSC_100975,30,"C, H, N, O, S",0.1175,0.435,0.0757,0.8523
NSC_105549,30,"C, H, N, S",0.1175,0.3514,0.0798,0.8743
NSC_244313,45,"C, H, O, P",0.1178,0.2514,0.1113,0.7547
NSC_132378,9,"C, H, N, S",0.1178,0.2848,0.0906,0.888
NSC_143795,52,"C, H, N, P",0.118,0.6543,0.0549,0.9666
NSC_121602,19,"C, H, N, O, S",0.1183,0.2948,0.086,0.9796
NSC_103531,23,"C, H, N, O, S",0.1185,0.4512,0.0803,0.8764
NSC_109389,18,"Br, C, H, N, S",0.1192,0.3393,0.0941,0.8735
NSC_101844,20,"C, H, N, O, S",0.1197,0.3403,0.0844,0.9129
NSC_165770,48,"C, H, N, O, P",0.1197,0.6122,0.0671,0.9415
NSC_103578,24,"C, H, N, O, S",0.1201,0.3414,0.0854,0.8819
NSC_102468,43,"C, F, H, N, O, S",0.1204,0.5921,0.0629,0.9697
NSC_108016,34,"C, F, H, N, O, P",0.1205,0.5999,0.0596,0.9607
NSC_105548,30,"C, H, N, S",0.1207,0.3523,0.0856,0.8679
NSC_121605,16,"C, H, N, O, S",0.1208,0.3637,0.0782,0.9843
NSC_111586,14,"C, H, N, S",0.1213,0.3897,0.0767,0.9105
NSC_76678,18,"C, H, I, N, O",0.1216,0.2803,0.0962,0.8507
NSC_43216,14,"Br, C, H, I, N, O",0.1217,0.2787,0.0906,0.787
NSC_151257,28,"C, H, P",0.1218,0.2687,0.1149,0.7957
NSC_102874,31,"C, Cl, F, H, N, O",0.1223,0.5791,0.0604,0.892
NSC_10007,19,"C, H, N, O, S",0.1223,0.4801,0.0715,0.9071
NSC_104501,31,"Br, C, Cl, F, H, N, O",0.1225,0.5746,0.0619,0.8928
NSC_102792,24,"C, F, H, N, O",0.1225,0.5155,0.0711,0.9392
NSC_19784,21,"C, H, I, N, O, S",0.1225,0.2628,0.0872,0.9746
NSC_103356,31,"C, F, H, N, O",0.123,0.597,0.0611,0.9054
NSC_10352,24,"C, F, H, N, O",0.1233,0.4781,0.0777,0.9144
NSC_66404,6,"C, Cl, S",0.1234,0.2635,0.0954,0.8028
NSC_196162,12,"C, H, I, O",0.1234,0.2686,0.0895,0.9518
NSC_56675,19,"C, H, I, N, O",0.1234,0.2539,0.0947,0.8407
NSC_2670,16,"C, H, O, P",0.1234,0.3498,0.0847,0.9954
NSC_112729,37,"C, H, N, O, S",0.1236,0.3772,0.0811,0.9814
NSC_167253,48,"C, H, P",0.1238,0.3795,0.1151,0.7263
NSC_102876,31,"C, F, H, N, O",0.1238,0.5843,0.0616,0.8928
NSC_127172,11,"C, Cl, S",0.1239,0.2566,0.0933,0.7271
NSC_105803,21,"C, H, N, O, S",0.1245,0.449,0.0824,0.9332
NSC_108164,35,"C, Cl, F, H, N, O, S",0.1245,0.5148,0.0753,0.9706
NSC_403294,22,"C, H, I, O, S",0.1245,0.3986,0.0871,0.9671
NSC_137644,39,"C, F, H, O, P",0.1252,0.662,0.0519,0.9519
NSC_26423,15,"C, I, O",0.1254,0.1934,0.1149,0.9007
NSC_358678,8,"C, Cl, O, S",0.1254,0.2451,0.1107,0.9825
NSC_213855,31,"C, Cl, F, H, I, N, O",0.1254,0.5808,0.0648,0.8896
NSC_21629,12,"C, F, I",0.1254,0.256,0.0867,0.8525
NSC_10362,26,"C, F, H, N, O",0.1259,0.5717,0.0598,0.9003
NSC_117846,16,"C, H, N, O, S",0.1263,0.4521,0.0722,0.9348
NSC_35340,11,"C, H, I, N, O, S",0.1278,0.2421,0.1018,0.848
NSC_193780,37,"C, F, H, P",0.1278,0.2547,0.1157,0.8161
NSC_227919,14,"C, H, I, N, O",0.1283,0.2856,0.0988,0.7843
NSC_101531,25,"C, Cl, F, H, N, O",0.1283,0.5699,0.0626,0.897
NSC_114069,13,"C, H, N, S",0.1287,0.2532,0.1048,0.7411
NSC_97092,17,"C, Cl, H, N, O, S",0.1293,0.2669,0.1018,0.8078
NSC_704117,13,"C, H, I, O, S",0.1293,0.2252,0.111,0.8613
NSC_101654,17,"C, H, N, O, S",0.1295,0.4629,0.0814,0.9151
NSC_10062,20,"C, F, H, O",0.1304,0.5135,0.0689,0.8813
NSC_11772,11,"C, H, N, O, S",0.1304,0.3866,0.0767,0.9093
NSC_144179,25,"C, F, H, I, N",0.1305,0.5858,0.059,0.8872
NSC_10323,19,"C, F, H, N, O",0.1308,0.4613,0.0813,0.9071
NSC_135782,12,"C, F, H, O, S",0.1312,0.4002,0.082,0.9693
NSC_168719,16,"C, F, H, O, S",0.1316,0.4377,0.0793,0.8928
NSC_216517,31,"C, F, H, I, N, S",0.1316,0.5809,0.0691,0.8559
NSC_77604,25,"C, H, O, P",0.1323,0.5339,0.0733,0.9914
NSC_193777,37,"C, H, P",0.1327,0.4252,0.1171,0.7665
NSC_10269,19,"C, F, H, N, O",0.133,0.471,0.0853,0.9017
NSC_82595,60,"C, H, O, P",0.1333,0.594,0.0669,0.9374
NSC_101572,20,"C, F, H, N, O",0.1334,0.5069,0.0775,0.9202
NSC_66409,11,"C, F, I",0.1337,0.3253,0.1035,0.9633
NSC_113446,16,"C, H, N, O, S",0.1339,0.4797,0.0767,0.8694
NSC_118384,32,"C, H, N, P",0.1342,0.3142,0.1231,0.8623
NSC_119857,16,"C, H, N, S",0.1355,0.4596,0.0872,0.9034
NSC_225269,13,"C, Cl, F, H, O",0.1359,0.3635,0.101,0.9173
NSC_101621,16,"C, H, N, S",0.1359,0.4431,0.0949,0.861
NSC_103752,14,"C, H, N, O, S",0.1361,0.4495,0.0881,0.9119
NSC_10304,17,"C, F, H, N, O",0.1363,0.4326,0.0961,0.9085
NSC_5196,46,"C, H, O, P",0.1365,0.4063,0.123,0.7657
NSC_151254,30,"C, H, P",0.1371,0.3732,0.1236,0.8135
NSC_140398,19,"C, Cl, F, H, I, N, O",0.1374,0.5235,0.0712,0.8787
NSC_140395,19,"C, Cl, F, H, I, N, O",0.1374,0.5226,0.0698,0.8774
NSC_10316,19,"C, F, H, N, O",0.1376,0.4854,0.0897,0.9041
NSC_158458,34,"C, F, H, P",0.1381,0.3068,0.1187,0.7713
NSC_10326,17,"C, F, H, N",0.1385,0.5043,0.0744,0.9076
NSC_126290,45,"C, F, H, O, P",0.1386,0.3616,0.1037,0.972
NSC_132586,35,"C, H, N, P",0.1386,0.3189,0.1273,0.85
NSC_132547,34,"C, F, H, P",0.1386,0.3082,0.119,0.7721
NSC_87220,33,"C, H, O, P",0.1397,0.4718,0.1218,0.82
NSC_232950,28,"C, H, O, S",0.1397,0.4684,0.0834,0.9929
NSC_114067,14,"C, H, N, S",0.14,0.3142,0.1063,0.843
NSC_221685,22,"C, Cl, F, H, I, N, O",0.1401,0.5683,0.0732,0.8914
NSC_169088,37,"C, Cl, F, H, N, O",0.1414,0.5399,0.0772,0.8922
NSC_180818,32,"C, H, O, P",0.1415,0.328,0.1281,0.8546
NSC_123329,51,"C, F, H, I, O",0.1418,0.4903,0.0851,0.8928
NSC_10317,17,"C, F, H, N",0.142,0.4804,0.0884,0.9145
NSC_114287,32,"C, F, H, N, O, S",0.1426,0.6738,0.0768,0.9299
NSC_176401,54,"C, H, N, O, P",0.1432,0.3728,0.1299,0.7707
NSC_221128,26,"C, F, H, I, O",0.1432,0.4079,0.0921,0.9132
NSC_126273,34,"C, F, H, O, P",0.1437,0.3454,0.1139,0.9629
NSC_10302,17,"C, F, H, N, O",0.1439,0.4414,0.1024,0.8957
NSC_11461,27,"C, H, N, O, S",0.1458,0.5481,0.089,0.7576
NSC_10336,17,"C, F, H, N",0.1459,0.5553,0.0683,0.8883
NSC_225270,13,"C, Cl, F, O",0.1463,0.3042,0.1158,0.9303
NSC_103785,17,"C, F, H, N, O, S",0.1464,0.4611,0.0954,0.8897
NSC_312825,57,"C, H, O, P",0.1464,0.4145,0.1268,0.7831
NSC_77598,48,"C, H, O, P",0.1468,0.59,0.0796,0.9836
NSC_334062,31,"C, F, H, O, P",0.1469,0.3132,0.1313,0.8914
NSC_10324,19,"C, F, H, N, O",0.147,0.5216,0.0922,0.8801
NSC_244305,33,"C, H, P",0.1474,0.4007,0.1265,0.7778
NSC_10314,15,"C, F, H",0.1486,0.5005,0.0848,0.9078
NSC_116465,17,"C, H, N, O, S",0.1495,0.4909,0.0938,0.7619
NSC_10303,17,"C, F, H, N, O",0.1496,0.4886,0.1011,0.883
NSC_158244,35,"C, H, N, P",0.1496,0.3806,0.1318,0.8855
NSC_116686,40,"C, H, P",0.1502,0.4288,0.1284,0.7792
NSC_10318,17,"C, Cl, F, H, N",0.1507,0.5686,0.0734,0.8732
NSC_225271,13,"C, Cl, F, O",0.151,0.3194,0.1211,0.9423
NSC_117816,54,"C, F, H, N, O, P",0.1517,0.4199,0.0922,0.9698
NSC_21633,15,"C, F, I",0.1518,0.4234,0.1016,0.9128
NSC_110900,22,"C, F, H, O, S",0.1539,0.5672,0.0843,0.9507
NSC_10327,17,"C, F, H, N",0.1547,0.5505,0.0852,0.8825
NSC_118386,38,"C, H, N, P",0.1547,0.4064,0.1349,0.7142
NSC_10313,17,"C, F, H, N, O",0.1549,0.5103,0.1004,0.8501
NSC_367451,50,"C, F, H, N, O, P",0.1552,0.4385,0.09,0.9699
NSC_101210,27,"C, F, H, N, S",0.1561,0.6226,0.0809,0.8555
NSC_101312,15,"C, F, H, N, O",0.1566,0.5201,0.0844,0.9043
NSC_10307,15,"C, Cl, F, H",0.157,0.559,0.0774,0.8623
NSC_164947,35,"C, F, H, N, P",0.1578,0.3718,0.1383,0.8776
NSC_10309,15,"C, Cl, F, H",0.1582,0.5656,0.0769,0.8607
NSC_10308,15,"C, Cl, F, H",0.1584,0.5676,0.0774,0.8569
NSC_10315,15,"C, F, H",0.1589,0.5439,0.0898,0.8742
NSC_19671,16,"C, H, N, S",0.159,0.2885,0.1186,0.7363
NSC_292152,29,"C, Cl, F, O, S",0.1595,0.4236,0.1306,0.9326
NSC_101530,28,"C, Cl, F, H, N, O",0.1597,0.5423,0.087,0.8806
NSC_116667,43,"C, H, P",0.1604,0.43,0.1368,0.8323
NSC_377646,28,"C, H, N, P",0.1607,0.2741,0.1483,0.8935
NSC_266642,22,"C, H, N, P",0.1616,0.2771,0.1445,0.7431
NSC_98942,28,"C, H, O, P",0.1639,0.4029,0.1466,0.8848
NSC_97371,43,"C, H, P",0.1642,0.4301,0.1383,0.7915
NSC_114707,17,"C, F, H, I",0.1644,0.3799,0.1093,0.8936
NSC_244303,27,"C, H, P",0.1648,0.4333,0.1445,0.8394
NSC_77601,28,"C, F, H, O, P",0.1654,0.5925,0.0882,0.9484
NSC_292151,23,"C, Cl, F, O, S",0.1658,0.4253,0.1323,0.9312
NSC_89703,15,"C, Cl, F, H, I",0.1664,0.5747,0.0814,0.8424
NSC_80411,9,"C, H, I, S",0.1666,0.301,0.1448,0.9284
NSC_153145,28,"C, H, N, P",0.1666,0.4381,0.1453,0.9171
NSC_312856,25,"C, F, H, I, O",0.1667,0.5484,0.0897,0.8767
NSC_88322,15,"C, F, H, I",0.1672,0.5813,0.0816,0.8404
NSC_244302,36,"C, H, P",0.1673,0.4412,0.1386,0.7552
NSC_116456,24,"C, F, N, S",0.1681,0.3749,0.1276,0.9443
NSC_300917,49,"C, H, N, O, P",0.1683,0.4301,0.1414,0.819
NSC_46737,36,"C, H, O, P",0.169,0.4204,0.1476,0.8539
NSC_158459,58,"C, H, N, P",0.1693,0.3989,0.141,0.6869
NSC_158475,26,"C, H, P",0.1701,0.3839,0.1499,0.8451
NSC_316453,48,"C, H, O, P",0.1705,0.3847,0.1535,0.8851
NSC_246100,37,"C, H, N, P",0.1725,0.4492,0.1466,0.8033
NSC_292150,17,"C, Cl, F, O, S",0.1753,0.4247,0.1346,0.9315
